50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,position,possession,possession_team,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure
,,,,,,,"[96.0, 30.0]",,,,,,,,0.72,,,,,,,,,,,,,21aaaa61-97ab-4a87-8398-0df5037f666d,1375,,"[95.0, 28.0]",7580,36,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,Left Center Midfield,63,Argentina,"['99e36959-d4a3-466f-9048-f93647ffd0df', 'e6944dc6-4627-4de4-a40f-8f006aef5d02', 'e71e3a38-8e39-4960-b709-d6b1cd83121a']",17,,,,,,,,,,,,,,,Argentina,00:36:17.560,Carry,True
,,,,,,,"[103.0, 14.0]",,,,,,,,0.12,,,,,,,,,,,,,e2a2228c-a401-46e9-bc81-3be13affde9b,1379,,"[101.0, 15.0]",7580,36,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,Right Wing,63,Argentina,"['1142eae1-016f-4259-8721-41523263aa8f', '806c01b5-e2e7-417f-8741-493b224e21b6', '82d73d4e-8250-4d62-bdc6-58cf6bf04198']",19,,,,,,,,,,,,,,,Argentina,00:36:19.160,Carry,True
,,,,,,,"[105.0, 29.0]",,,,,,,,0.681,,,,,,,,,,,,,a9583850-0856-4756-bf55-8f7753d59e6d,1383,,"[101.0, 30.0]",7580,36,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,Center Forward,63,Argentina,"['62df3521-bf19-4d22-a425-6ec815e0e731', '80055d9e-e2fc-48d4-b66a-7c440e1fc31c']",20,,,,,,,,,,,,,,,Argentina,00:36:20.399,Carry,
,,,,,,,"[15.0, 58.0]",,,,,,,,1.48,,,,,,,,,,,,,0a7bc9f9-fe48-4d80-a75f-97a6a59e6bd8,1386,,"[16.0, 52.0]",7580,36,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,Right Wing Back,63,Argentina,"['28c8d4ad-c28f-4fc6-8b5b-cdcd44fb3e0d', '64abe206-c7e9-4321-9ca7-e25403129e30', '8929fe9f-89b3-48cf-905f-b79565474345']",21,,,,,,,,,,,,,,,France,00:36:21.080,Carry,True
,,,,,,,"[26.0, 64.0]",,,,,,,,2.08,,,,,,,,,,,,,04053dfc-c0b5-4e93-b841-139a9a3cedfd,1390,,"[24.0, 61.0]",7580,36,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,Right Defensive Midfield,63,Argentina,"['134df8f0-fd17-43d6-ac56-d9e1a7bf6b5f', '241cd786-3921-42f3-a91f-9613bf3ef288']",23,,,,,,,,,,,,,,,France,00:36:23.080,Carry,
,,,,,,,"[21.0, 36.0]",,,,,,,,1.84,,,,,,,,,,,,,5a90c04b-873b-410a-a760-27c06c81737b,1395,,"[16.0, 34.0]",7580,36,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Armani,Goalkeeper,64,Argentina,"['6069e18b-9653-4e9b-a368-3d0ee1ba4460', 'b0b6890b-59d4-4dda-ae4a-51c4613bf4db']",30,,,,,,,,,,,,,,,Argentina,00:36:30.520,Carry,
,,,,,,,"[46.0, 42.0]",,,,,,,,3.92,,,,,,,,,,,,,cf70bfc5-0a59-4dbf-8cab-5d9844323155,1398,,"[39.0, 32.0]",7580,36,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,Center Defensive Midfield,64,Argentina,"['2c7400b9-1c94-4b1b-9347-f9cecfb3600d', 'b47e39dd-5a56-46f7-927a-dafe94c5b2e9']",34,,,,,,,,,,,,,,,Argentina,00:36:34.120,Carry,
,,,,,,,"[62.0, 73.0]",,,,,,,,0.239,,,,,,,,,,,,,8afb867b-c5b5-4546-b28a-1f65e2eeb2ae,1401,,"[61.0, 72.0]",7580,36,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Iván Mercado,Right Back,64,Argentina,"['5d242621-f7b0-42b0-b930-4208405d9fba', 'b69d1a1d-80ac-4146-9f1d-5c2b204fdeae']",40,,,,,,,,,,,,,,,Argentina,00:36:40.560,Carry,
,,,,,,,"[65.0, 59.0]",,,,,,,,1.841,,,,,,,,,,,,,36070ee4-8ed1-4ffc-a9f0-2917b91d01de,1404,,"[61.0, 64.0]",7580,36,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Nicolás Pérez,Right Center Midfield,64,Argentina,"['05dd2c63-4d9e-485a-9ab6-595187a483df', '557c9e0f-fe27-4059-8709-8d93f102544b']",41,,,,,,,,,,,,,,,Argentina,00:36:41.599,Carry,
,,,,,,,"[65.0, 39.0]",,,,,,,,2.88,,,,,,,,,,,,,8980b842-59ef-4658-82c0-03c72d529551,1407,,"[60.0, 46.0]",7580,36,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,Center Defensive Midfield,64,Argentina,"['73484f29-2b22-435e-9f25-aabfff4435c9', 'fe4d4687-900d-4e9b-ab83-feed3e1c6fb2']",44,,,,,,,,,,,,,,,Argentina,00:36:44.800,Carry,
,,,,,,,"[68.0, 35.0]",,,,,,,,1.72,,,,,,,,,,,,,f1eeb5ad-f597-4caf-8244-ee0c1d70460f,1410,,"[70.0, 30.0]",7580,36,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,Left Center Midfield,64,Argentina,"['2f1a9a15-3fb0-4656-8c1c-cd001062307f', '4c53c7ef-432f-4430-9610-34ea3c1beab9', 'af75aba7-36ba-4447-b0e0-ecb345d4e7bb']",48,,,,,,,,,,,,,,,Argentina,00:36:48.440,Carry,True
,,,,,,,"[69.0, 73.0]",,,,,,,,1.92,,,,,,,,,,,,,4e835a9a-4e85-41f9-b850-88547795315d,1414,,"[68.0, 72.0]",7580,36,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Iván Mercado,Right Back,64,Argentina,"['53aa42d8-453d-464f-9334-f94790a57390', 'b070cb42-5503-470b-a630-f9dc702e2835', 'bb189c76-f1f4-4d9e-aa73-288f6cb4c35e']",52,,,,,,,,,,,,,,,Argentina,00:36:52.080,Carry,True
,,,,,,,"[83.0, 79.0]",,,,,,,,0.8,,,,,,,,,,,,,be726ad2-a4ea-4096-8f96-dc393b974afe,1418,,"[83.0, 78.0]",7580,36,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian David Pavón,Left Wing,64,Argentina,"['024b5e84-d166-4d2f-b71b-c2616f59e407', '515cb659-aa24-4ebf-9a86-a28714cd8a89', '9cc0f2ed-7dbb-4e4b-acec-c25cf86c0f05']",55,,,,,,,,,,,,,,,Argentina,00:36:55.000,Carry,True
,,,,,,,"[41.0, 10.0]",,,,,,,,0.8,,,,,,,,,,,,,6fbaff5d-ece7-48c5-9efa-2c4b43f9df49,1422,,"[41.0, 10.0]",7580,36,,,,,,,,,,,,,,,,,,1,Regular Play,Blaise Matuidi,Left Wing,64,Argentina,"['722b7954-89d9-4820-b942-f41b07cc9349', 'ba7aa08d-0c88-4276-be7a-2b509543f8d8']",57,,,,,,,,,,,,,,,France,00:36:57.120,Carry,
,,,,,,,"[42.0, 17.0]",,,,,,,,2.24,,,,,,,,,,,,,13e6573e-a53c-4dd7-a2a7-4567414f56df,1425,,"[40.0, 11.0]",7580,36,,,,,,,,,,,,,,,,,,1,Regular Play,"N""Golo Kanté",Left Defensive Midfield,64,Argentina,"['77abc1ef-170a-4539-a1ea-ebb1e767ba46', 'b2361295-db52-436b-98e5-d5aeefc5f0fe', 'b720648a-c2d5-4313-b8e2-cb63f4c2487e']",58,,,,,,,,,,,,,,,France,00:36:58.520,Carry,True
,,,,,,,"[91.0, 57.0]",,,,,,,,6.121,,,,,,,,,,,,,b90de1eb-dd74-4e4a-8d9c-54e2ae928d67,1430,,"[56.0, 61.0]",7580,37,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,Right Center Back,64,Argentina,"['1a62e190-d3cb-43e5-a336-b96fac09ae45', '40358fc7-3030-4b1e-a6f0-1e9f356d0b1d', '4a7e1353-20d7-4797-9d7a-ca60e6906e44']",1,,,,,,,,,,,,,,,Argentina,00:37:01.959,Carry,True
,,,,,,,"[114.0, 79.0]",,,,,,,,2.24,,,,,,,,,,,,,ea44d39f-704d-4494-b63e-e83a2a0c44fa,1437,,"[111.0, 79.0]",7580,37,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian David Pavón,Left Wing,64,Argentina,"['42d4b414-7a33-4720-974d-65e7a27a98c6', 'c157593a-66de-4dcd-bdc6-19acf1354b04']",12,,,,,,,,,,,,,,,Argentina,00:37:12.720,Carry,
,,,,,,,"[15.0, 50.0]",,,,,,,,3.879,,,,,,,,,,,,,cd49a132-08f0-4a04-86f7-c2dccb9b607e,1441,,"[2.0, 39.0]",7580,37,,,,,,,,,,,,,,,,,,1,From Counter,Hugo Lloris,Goalkeeper,65,France,"['69f5eb52-62a0-4322-a17d-0ae8d1ec26cd', 'f107599c-30fc-4c65-bca6-163581de56bf']",16,,,,,,,,,,,,,,,France,00:37:16.560,Carry,
,,,,,,,"[56.0, 64.0]",,,,,,,,2.641,,,,,,,,,,,,,9c9b447e-23b1-4bbc-be28-5083733ac74d,1444,,"[34.0, 60.0]",7580,37,,,,,,,,,,,,,,,,,,1,From Counter,Benjamin Pavard,Right Back,65,France,"['415cf7ee-354d-4195-a364-02476a08a77a', 'af0a44ee-643d-472a-93a5-94688878469a', 'b156b1cf-8516-4e8a-80b4-07c49ff516a3']",21,,,,,,,,,,,,,,,France,00:37:21.759,Carry,True
,,,,,,,"[65.0, 68.0]",,,,,,,,0.28,,,,,,,,,,,,,50dd741c-0288-4dc3-bdf2-0d8b9e76c99a,1449,,"[64.0, 67.0]",7580,37,,,,,,,,,,,,,,,,,,1,From Counter,Kylian Mbappé Lottin,Right Wing,65,France,"['7286649b-4130-4b28-b58b-6b9c2fe8ada4', '8abf20cd-09c8-43f8-a542-996a50ee4576', 'aefea76c-122d-4154-82a7-ad5a7b9b4b14']",25,,,,,,,,,,,,,,,France,00:37:25.200,Carry,True
,,,,,,,"[16.0, 36.0]",,,,,,,,0.96,,,,,,,,,,,,,9e0e90bb-0ff0-4055-8dce-ebb9da2f631f,1454,,"[17.0, 39.0]",7580,37,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Armani,Goalkeeper,66,Argentina,"['ae3ae138-4f38-43dd-b1d5-5d188f0eb8b0', 'cad0de15-4af6-422f-b883-bc1e2f6dc425']",28,,,,,,,,,,,,,,,Argentina,00:37:28.640,Carry,
,,,,,,,"[25.0, 33.0]",,,,,,,,1.32,,,,,,,,,,,,,d03d9b94-b495-4c8d-98f7-8cbf6be95b0b,1457,,"[25.0, 33.0]",7580,37,,,,,,,,,,,,,,,,,,1,Regular Play,Faustino Marcos Alberto Rojo,Left Center Back,66,Argentina,"['496591cf-ace9-4444-ae5a-b674437fe832', 'd6ea7f7d-b12b-4ed6-a6cc-71e7544f3432']",30,,,,,,,,,,,,,,,Argentina,00:37:30.520,Carry,
,,,,,,,"[33.0, 37.0]",,,,,,,,1.08,,,,,,,,,,,,,e1cae5a6-2de1-43e2-8762-d128a9ef2a16,1460,,"[33.0, 37.0]",7580,37,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,Center Defensive Midfield,66,Argentina,"['7d6ddfa2-4f8f-46b7-b01e-8c0d80a8849d', 'b155ef73-123c-42e6-8028-c2401174966c']",32,,,,,,,,,,,,,,,Argentina,00:37:32.520,Carry,
,,,,,,,"[47.0, 34.0]",,,,,,,,1.48,,,,,,,,,,,,,15062299-c8bc-4c53-b948-a2855c8792f3,1463,,"[50.0, 31.0]",7580,37,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,Left Center Midfield,66,Argentina,"['5b42a5dd-a686-43c8-a40a-5c117413ef8c', '69e04681-ea48-4f4e-898c-4ba67167c236', 'fcddb540-048e-48b9-93dd-6957c34d0760']",34,,,,,,,,,,,,,,,Argentina,00:37:34.200,Carry,True
,,,,,,,"[59.0, 67.0]",,,,,,,,2.36,,,,,,,,,,,,,c489453f-84cc-4601-918a-a2f38e0a4ec9,1467,,"[48.0, 64.0]",7580,37,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Iván Mercado,Right Back,66,Argentina,"['7aefcd3c-294f-4396-b458-9a223019ec51', 'f8c87b63-a19d-4594-9678-f431822fe190']",37,,,,,,,,,,,,,,,Argentina,00:37:37.200,Carry,
,,,,,,,"[67.0, 52.0]",,,,,,,,0.92,,,,,,,,,,,,,cdae9d56-a032-4ce6-8e53-8d2b0742ae1b,1470,,"[66.0, 53.0]",7580,37,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Nicolás Pérez,Right Center Midfield,66,Argentina,"['06526c5e-1c35-4671-a9c7-1c15988c648d', '497dcebb-b665-4540-9efd-ae53c917d503']",40,,,,,,,,,,,,,,,Argentina,00:37:40.320,Carry,
,,,,,,,"[80.0, 68.0]",,,,,,,,1.76,,,,,,,,,,,,,eb44ae27-6a29-479d-b57d-5b4563b7d93b,1473,,"[74.0, 64.0]",7580,37,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,Center Forward,66,Argentina,"['1d6e6f6e-55f7-4e04-84d8-1466bd575cc8', '2bb547bc-a156-4aa6-af13-ff28aa511a29']",42,,,,,,,,,,,,,,,Argentina,00:37:42.040,Carry,
,,,,,,,"[120.0, 62.0]",,,,,,,,1.52,,,,,,,,,,,,,21ab6478-0d8c-4b18-af3c-450cb7841ac7,1476,,"[111.0, 68.0]",7580,37,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian David Pavón,Left Wing,66,Argentina,"['23b6dc0f-d5c4-4eaf-a1a5-f29281a876f1', '321aa5ea-ffaa-4b71-944c-1f0d7e441d5e', '744b089e-db39-4b6d-a7b0-63bbc53a36fc']",45,,,,,,,,,,,,,,,Argentina,00:37:45.600,Carry,True
,,,,,,,"[64.0, 9.0]",,,,,,,,7.677,,,,,,,,,,,,,ac327c0a-59e4-4190-af6f-5877fcd48935,1482,,"[29.0, 34.0]",7580,37,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,Right Wing Back,67,France,"['38ae816b-6b5d-41c7-b804-ca82035a4384', '75765fb6-eb99-4cc1-8910-7204436fb973']",49,,,,,,,,,,,,,,,France,00:37:49.880,Carry,
,,,,,,,"[67.0, 5.0]",,,,,,,,1.24,,,,,,,,,,,,,c68cbbfe-c26d-4f45-8f37-f078c8454b52,1485,,"[66.0, 4.0]",7580,37,,,,,,,,,,,,,,,,,,1,Regular Play,Blaise Matuidi,Left Wing,67,France,"['ae60ca5d-57c5-40e6-a691-df528b00071f', 'c0e472f5-d4f6-494e-8926-296a7177e027']",58,,,,,,,,,,,,,,,France,00:37:58.360,Carry,
,,,,,,,"[65.0, 17.0]",,,,,,,,1.16,,,,,,,,,,,,,9a0cf2a7-2ea6-408a-ab77-2a4460cc9d4b,1488,,"[64.0, 16.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,Right Defensive Midfield,67,France,"['014a5270-a8b4-4c3e-9686-ec12f228e8eb', 'eb09aa4e-a529-4b3b-bccc-19467d1ffef2']",0,,,,,,,,,,,,,,,France,00:38:00.440,Carry,
,,,,,,,"[75.0, 8.0]",,,,,,,,1.92,,,,,,,,,,,,,185806d7-4a30-4aef-bd79-e426e428c4ac,1491,,"[70.0, 7.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,Blaise Matuidi,Left Wing,67,France,"['36ce5657-6600-4cc6-b004-28f8847d0b76', 'cfa08127-111f-4e85-99dd-ec3baca7e485']",2,,,,,,,,,,,,,,,France,00:38:02.360,Carry,
,,,,,,,"[82.0, 5.0]",,,,,,,,0.84,,,,,,,,,,,,,3f8b06e4-a019-4972-a44d-1a5aee701405,1494,,"[80.0, 4.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Hernández Pi,Left Back,67,France,"['1b6315b6-ce9b-47e3-ae17-6ac84fcf9fe3', '50beb4ec-5382-44ab-b949-451272b414da']",5,,,,,,,,,,,,,,,France,00:38:05.320,Carry,
,,,,,,,"[82.0, 12.0]",,,,,,,,0.96,,,,,,,,,,,,,9be47f3a-faea-45c1-96fa-b107e2e2b171,1497,,"[80.0, 9.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,Blaise Matuidi,Left Wing,67,France,"['56c295a8-ff39-43db-860f-c8eee1459fee', 'b01bdcc2-dbe8-475e-874d-987266b645e9', 'da6a3538-b4c3-49ec-b3c9-733340b19fbd']",6,,,,,,,,,,,,,,,France,00:38:06.920,Carry,True
,,,,,,,"[72.0, 20.0]",,,,,,,,1.2,,,,,,,,,,,,,adb2b90e-55d1-4b31-a5cb-22ac1f5c4f7a,1501,,"[73.0, 16.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,Right Defensive Midfield,67,France,"['8d17ad3d-f395-4fc6-b460-fa34298e4821', 'c4f2a645-895c-46c9-b663-ea29de074156']",8,,,,,,,,,,,,,,,France,00:38:08.520,Carry,
,,,,,,,"[63.0, 56.0]",,,,,,,,1.2,,,,,,,,,,,,,7dce0bb6-1662-49d7-883e-ed64f43c9a77,1504,,"[57.0, 53.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,Right Center Back,67,France,"['7a002630-e84e-458d-b736-ff11e2a07ea6', '7f8d1028-b373-4f0b-bbf2-7513bbfd9ae1']",11,,,,,,,,,,,,,,,France,00:38:11.480,Carry,
,,,,,,,"[81.0, 49.0]",,,,,,,,0.12,,,,,,,,,,,,,4e010837-b29c-4e6e-a82e-fbe571aae6d7,1508,,"[83.0, 51.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,Right Wing,67,France,"['1a19c5eb-f266-45df-a1a7-484d58a6dc57', 'c6570495-385e-40cd-8bf0-b4a62edcc358', 'f2e961c3-1d54-4334-b3d3-bd7e9eb17db2']",13,,,,,,,,,,,,,,,France,00:38:13.800,Carry,True
,,,,,,,"[82.0, 68.0]",,,,,,,,1.2,,,,,,,,,,,,,5f320b26-d50e-41ba-b1c4-3ce3f0dbf16b,1511,,"[82.0, 68.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Pavard,Right Back,67,France,"['4f9cfff2-1eb5-4017-a2e4-909d89731ab5', '87e5458e-224e-4448-90bf-1f02a0ee2e2f']",15,,,,,,,,,,,,,,,France,00:38:15.360,Carry,
,,,,,,,"[75.0, 53.0]",,,,,,,,1.2,,,,,,,,,,,,,6ed13e77-0178-4793-8cfd-79818d724881,1514,,"[76.0, 54.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,Right Defensive Midfield,67,France,"['0fc1d77f-6beb-4393-92cf-3a3cfbc4589d', '200b473e-031c-4799-b3ef-99f4a0ec122a']",17,,,,,,,,,,,,,,,France,00:38:17.680,Carry,
,,,,,,,"[69.0, 39.0]",,,,,,,,1.28,,,,,,,,,,,,,ef7708a1-085e-496b-b100-98a14e329425,1517,,"[69.0, 41.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,"N""Golo Kanté",Left Defensive Midfield,67,France,"['5171cb6c-1331-43e4-b2ef-c13f758072dd', '713131d5-c299-4cfb-87f4-edf121904453']",19,,,,,,,,,,,,,,,France,00:38:19.720,Carry,
,,,,,,,"[76.0, 35.0]",,,,,,,,0.24,,,,,,,,,,,,,62c9a8b0-32d1-4c74-8043-b0ab70f18104,1520,,"[76.0, 33.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,Blaise Matuidi,Left Wing,67,France,"['0043146f-afa5-4f77-aca0-9903bc4d3ff3', '637b02d9-d6a8-41f3-9d9e-e06b1e53024d']",21,,,,,,,,,,,,,,,France,00:38:21.720,Carry,
,,,,,,,"[66.0, 42.0]",,,,,,,,1.04,,,,,,,,,,,,,509fe09e-d665-4179-beb1-6588e5c21c33,1523,,"[67.0, 41.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,"N""Golo Kanté",Left Defensive Midfield,67,France,"['0a2f058b-c562-4d80-9f51-fdd87f980530', '4914f546-9791-4690-ae5c-a479c254aefd']",22,,,,,,,,,,,,,,,France,00:38:22.840,Carry,
,,,,,,,"[72.0, 57.0]",,,,,,,,1.399,,,,,,,,,,,,,6072e8d8-582b-426f-b0a9-d6e7f4bbbdf4,1526,,"[71.0, 56.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,Right Defensive Midfield,67,France,"['c71a37bd-c830-46bd-a633-4fdcdd38f84d', 'faf70687-aeda-4402-8719-c92672935a70']",24,,,,,,,,,,,,,,,France,00:38:24.760,Carry,
,,,,,,,"[81.0, 75.0]",,,,,,,,1.041,,,,,,,,,,,,,3f25c0b1-d4b8-41db-a42b-bffd0fccde08,1530,,"[83.0, 71.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Pavard,Right Back,67,France,"['742709e9-a755-4cc0-8747-de0497a7c9b0', '8330887e-e738-4a48-97f4-d4dbf343e89b', 'f48b5832-f771-48dc-9440-07fea20e30e2']",27,,,,,,,,,,,,,,,France,00:38:27.279,Carry,True
,,,,,,,"[62.0, 54.0]",,,,,,,,0.96,,,,,,,,,,,,,6d97b18b-8a9b-4689-85e5-614117226efd,1533,,"[61.0, 54.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,Right Center Back,67,France,"['0c568ff3-fa74-4a17-95ee-16bcdaaf6215', '1b176d91-7b5d-435b-b526-2061661def42']",29,,,,,,,,,,,,,,,France,00:38:29.480,Carry,
,,,,,,,"[66.0, 25.0]",,,,,,,,2.08,,,,,,,,,,,,,4edf36a6-c8e4-4e42-b512-8dd002a306c6,1536,,"[62.0, 28.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,Left Center Back,67,France,"['7d24316c-5a41-4e63-bf2a-275b0d872021', 'b4819ce9-94f4-44c9-adb3-06699e598c37']",32,,,,,,,,,,,,,,,France,00:38:32.280,Carry,
,,,,,,,"[58.0, 55.0]",,,,,,,,1.16,,,,,,,,,,,,,ede39ddc-364a-422e-a80f-638f80c78d8a,1539,,"[57.0, 53.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,Right Center Back,67,France,"['3ac9a84c-5ea7-48b9-a0aa-53608e41c07c', 'f4328392-65b3-4538-9ca0-671fa969f008']",36,,,,,,,,,,,,,,,France,00:38:36.120,Carry,
,,,,,,,"[72.0, 76.0]",,,,,,,,1.64,,,,,,,,,,,,,0ca43a3d-ac0d-4ce3-9617-fd4b39048d7f,1542,,"[66.0, 59.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,Right Defensive Midfield,67,France,"['0c63e1ec-44cc-4877-9162-cbade28c60a7', '24ec2b61-fa66-4a1b-9375-3809c2c153cc', '88cccc4d-e144-45cb-b3de-023992bb4e84']",38,,,,,,,,,,,,,,,France,00:38:38.720,Carry,True
,,,,,,,"[91.0, 77.0]",,,,,,,,0.76,,,,,,,,,,,,,1e4ad5fd-4a9d-4d56-beb1-5d1a39480b2f,1546,,"[87.0, 76.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Pavard,Right Back,67,France,"['59a54d1d-d23c-41fb-9442-b3690870a4ed', 'e897a49c-7691-4d60-9b3b-ceb22963c13f']",41,,,,,,,,,,,,,,,France,00:38:41.600,Carry,
,,,,,,,"[105.0, 75.0]",,,,,,,,0.88,,,,,,,,,,,,,8b546c09-0820-4e18-8a4e-b5702901a0c8,1550,,"[106.0, 76.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,Right Wing Back,67,France,"['1124adad-a869-457c-bca1-10e30e666b5d', '148b40f9-e242-48ca-b15b-4acddd260e7a', '7c4787cc-801f-4709-9d52-4ceb2ebdfbda']",43,,,,,,,,,,,,,,,France,00:38:43.160,Carry,True
,,,,,,,"[114.0, 64.0]",,,,,,,,1.36,,,,,,,,,,,,,5e40cff7-a18b-4120-8e3c-b1a289731add,1553,,"[106.0, 65.0]",7580,38,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Pavard,Right Back,67,France,"['49d855e0-45a2-47ce-8d7c-fbc39dd9a535', '90074757-afe9-4b8e-bd64-046c4206f137', 'af0a0fa4-3095-417b-bb61-8add17de72fc']",44,,,,,,,,,,,,,,,France,00:38:44.600,Carry,True
,,,,,,,"[54.0, 66.0]",,,,,,,,2.201,,,,,,,,,,,,,48d189ba-afa6-4059-b07b-05b690caabce,1560,,"[51.0, 65.0]",7580,39,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Iván Mercado,Right Back,68,Argentina,"['1fd959b3-3d62-408e-a461-2b600d46e176', '5b9f5b36-a8f9-4f96-ab6c-ec7b8b532d38']",17,,,,,,,,,,,,,,,Argentina,00:39:17.479,Carry,
,,,,,,,"[58.0, 63.0]",,,,,,,,4.56,,,,,,,,,,,,,00083a0c-ecf1-4f8f-88af-41eb9388cf76,1563,,"[54.0, 72.0]",7580,39,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,Left Center Midfield,68,Argentina,"['50814af0-01bf-4e4b-b7cf-e1aeb0dde906', '802574ef-0b87-4baa-9fd8-49b8ce0d31fc', 'db7cd246-73c0-4983-82f7-7e00669076f4']",20,,,,,,,,,,,,,,,Argentina,00:39:20.320,Carry,True
,,,,,,,"[53.0, 48.0]",,,,,,,,2.56,,,,,,,,,,,,,773be18a-0424-444b-b8fa-24e0a131276b,1568,,"[50.0, 52.0]",7580,39,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,Right Center Back,68,Argentina,"['2c22e74b-d6eb-4d91-af66-d55159116543', '790faeb9-2bd5-4f6e-a3e0-5c6992d68905']",25,,,,,,,,,,,,,,,Argentina,00:39:25.680,Carry,
,,,,,,,"[59.0, 62.0]",,,,,,,,1.24,,,,,,,,,,,,,4b44e5e2-1271-4aa3-a2bf-a3d179f18ece,1571,,"[59.0, 63.0]",7580,39,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,Left Center Midfield,68,Argentina,"['027a7fbd-1338-45d3-a68f-1a39ca4f53de', 'f998f4af-39ec-4037-9d55-65c4c1891ab1']",29,,,,,,,,,,,,,,,Argentina,00:39:29.120,Carry,
